batch_size;neurons;hidden_layers;dropout;epochs;optimization;activation;CORRELATION;FISHER
198;100;3;0.6;10;RMSprop;softplus;0.6966097196181016;0.8606836127461763
198;90;4;0.6;10;RMSprop;softplus;0.6964398402584664;0.8603536558706759
198;100;2;0.6;10;RMSprop;softplus;0.6963806414415401;0.8602387095629442
198;90;2;0.6;10;RMSprop;softplus;0.6962439538882481;0.8599733736962211
198;70;2;0.6;10;RMSprop;softplus;0.6961429585926814;0.8597773860755533
198;80;2;0.6;10;RMSprop;softplus;0.6960627344887582;0.859621744341115
198;100;4;0.6;10;RMSprop;softplus;0.6960172137376055;0.8595334451218122
198;100;5;0.6;10;RMSprop;softplus;0.6960023530442526;0.8595046213299675
198;60;2;0.6;10;RMSprop;softplus;0.6959943051777038;0.859489012175602
198;50;2;0.6;10;RMSprop;softplus;0.6955607909858188;0.858648695002777
198;30;4;0.6;10;RMSprop;softplus;0.6954716926307862;0.858476109781825
198;40;2;0.6;10;RMSprop;softplus;0.6931219111463491;0.8539394122390321
198;30;2;0.6;10;RMSprop;softplus;0.6918684231297645;0.8515309418266993
198;30;3;0.6;10;RMSprop;softplus;0.6915862696187998;0.8509899133630361
198;10;3;0.6;10;RMSprop;sigmoid;0.6535401082283495;0.7814533646120853
198;20;2;0.6;10;RMSprop;softsign;0.612003247276398;0.7121179835924067
198;30;2;0.6;10;RMSprop;softsign;0.609732063074247;0.7084947513424721
198;40;2;0.6;10;RMSprop;softsign;0.6046443852863262;0.7004358969588139
198;50;2;0.6;10;RMSprop;softsign;0.6014279184672694;0.6953812976305636
198;10;5;0.6;10;RMSprop;hard_sigmoid;0.6011281670817207;0.6949118098266899
198;30;2;0.6;10;RMSprop;tanh;0.5986510760775179;0.691042145878796
198;10;2;0.6;10;RMSprop;sigmoid;0.5979000588545597;0.689872457721267
198;60;2;0.6;10;RMSprop;softsign;0.5976637018957296;0.6895046767288163
198;30;2;0.6;10;RMSprop;linear;0.5973954910779841;0.689087525582502
198;40;2;0.6;10;RMSprop;linear;0.5973824376655406;0.6890672287762568
198;20;2;0.6;10;RMSprop;tanh;0.5972629701528138;0.6888814910964556
198;40;2;0.6;10;RMSprop;tanh;0.5971203028515236;0.6886597383827509
198;50;2;0.6;10;RMSprop;tanh;0.5955126210796315;0.6861649108891291
198;50;2;0.6;10;RMSprop;linear;0.5938037647797139;0.683521181144459
198;20;2;0.6;10;RMSprop;linear;0.5933959566335382;0.6828914969460451
198;70;2;0.6;10;RMSprop;softsign;0.5930582056211432;0.6823703418748898
198;60;2;0.6;10;RMSprop;linear;0.5900671412439368;0.6777690671816845
198;60;2;0.6;10;RMSprop;tanh;0.589192841978317;0.676428808635378
198;70;2;0.6;10;RMSprop;tanh;0.5867655342404345;0.672718911268013
198;70;2;0.6;10;RMSprop;linear;0.5859553031779633;0.671484144177257
198;80;2;0.6;10;RMSprop;tanh;0.5848925656486843;0.669867268703201
198;80;2;0.6;10;RMSprop;linear;0.5831188580078259;0.6671754955545585
198;80;2;0.6;10;RMSprop;softsign;0.5802585606732609;0.6628524287868044
198;10;2;0.6;10;RMSprop;linear;0.5710431562868759;0.6490693959997417
198;90;2;0.6;10;RMSprop;linear;0.5599739395895964;0.6327952206744565
198;90;2;0.6;10;RMSprop;tanh;0.5503906494869175;0.6189415571589321
198;100;2;0.6;10;RMSprop;linear;0.5488885457520567;0.6167892247667207
198;90;2;0.6;10;RMSprop;softsign;0.53105562953919;0.5916142910518156
198;10;2;0.6;10;RMSprop;softsign;0.5148808299709967;0.5693487413045321
198;100;2;0.6;10;RMSprop;tanh;0.4800859264145952;0.5230959343223708
198;10;2;0.6;10;RMSprop;tanh;0.47779649754517206;0.5201250204744126
198;30;5;0.6;10;RMSprop;softplus;0.4704306503125847;0.5106232338870816
198;10;3;0.1;10;RMSprop;hard_sigmoid;0.29034335858482146;0.29894119098185035
198;20;5;0.1;10;RMSprop;sigmoid;0.2895025250971618;0.29802319497968643
198;10;2;0.1;10;RMSprop;hard_sigmoid;0.2894286223493266;0.2979425335881216
198;20;5;0.1;10;RMSprop;hard_sigmoid;0.28906552255423296;0.29754628183210935
198;20;4;0.1;10;RMSprop;sigmoid;0.2890300725189744;0.2975075999812268
198;20;3;0.1;10;RMSprop;sigmoid;0.28894858054912476;0.2974186820448979
198;20;4;0.1;10;RMSprop;hard_sigmoid;0.28890351842480705;0.2973695155903947
198;30;5;0.1;10;RMSprop;hard_sigmoid;0.2888671725437042;0.29732986028606057
198;40;5;0.1;10;RMSprop;sigmoid;0.28882408964554956;0.29728285571171587
198;30;5;0.1;10;RMSprop;sigmoid;0.2886722998897519;0.29711725926569016
198;20;2;0.1;10;RMSprop;hard_sigmoid;0.28866519834731635;0.29710951215964465
198;10;2;0.1;10;RMSprop;sigmoid;0.28866409681227384;0.29710831049298986
198;40;5;0.1;10;RMSprop;hard_sigmoid;0.28861606246757493;0.2970559105465297
198;20;3;0.1;10;RMSprop;hard_sigmoid;0.28860246219840896;0.29704107450471623
198;30;2;0.1;10;RMSprop;hard_sigmoid;0.2885401320542432;0.2969730824297011
198;40;4;0.1;10;RMSprop;hard_sigmoid;0.2885079658357218;0.29693799534747917
198;70;5;0.1;10;RMSprop;hard_sigmoid;0.28849899748716223;0.2969282127518194
198;30;4;0.1;10;RMSprop;hard_sigmoid;0.2884373514774048;0.2968609713211752
198;50;5;0.1;10;RMSprop;hard_sigmoid;0.28842796515611435;0.29685073326085365
198;60;5;0.1;10;RMSprop;hard_sigmoid;0.2883827131825686;0.2968013758547575
198;40;3;0.1;10;RMSprop;hard_sigmoid;0.2883773112187773;0.2967954838979795
198;90;5;0.1;10;RMSprop;hard_sigmoid;0.2883736250446487;0.2967914633755552
198;50;4;0.1;10;RMSprop;hard_sigmoid;0.2883729632720193;0.2967907415789267
198;80;5;0.1;10;RMSprop;hard_sigmoid;0.288344464935327;0.2967596586755673
198;50;5;0.1;10;RMSprop;sigmoid;0.2883308694009626;0.29674483033344534
198;60;5;0.1;10;RMSprop;sigmoid;0.28831615858432824;0.2967287857209765
198;30;4;0.1;10;RMSprop;sigmoid;0.288296558231132;0.29670740847958255
198;100;5;0.1;10;RMSprop;hard_sigmoid;0.28826406609134664;0.29667197131516543
198;80;5;0.1;10;RMSprop;sigmoid;0.28825807023050926;0.2966654320802417
198;60;4;0.1;10;RMSprop;hard_sigmoid;0.28824353828162663;0.2966495832777154
198;70;5;0.1;10;RMSprop;sigmoid;0.2882403579489156;0.2966461147694753
198;50;4;0.1;10;RMSprop;sigmoid;0.2882387636966842;0.2966443760618606
198;70;4;0.1;10;RMSprop;hard_sigmoid;0.2882335259831668;0.29663866377076986
198;80;4;0.1;10;RMSprop;hard_sigmoid;0.28820031776243815;0.296602447064695
198;20;2;0.1;10;RMSprop;sigmoid;0.2881756312476305;0.2965755245749583
198;40;2;0.1;10;RMSprop;hard_sigmoid;0.28815726981545536;0.2965555003315477
198;100;5;0.1;10;RMSprop;sigmoid;0.2881519599551722;0.2965497096534115
198;90;5;0.1;10;RMSprop;sigmoid;0.28815178517507734;0.2965495190469783
198;30;3;0.1;10;RMSprop;hard_sigmoid;0.28813921621842126;0.2965358120261311
198;50;3;0.1;10;RMSprop;hard_sigmoid;0.2881173377032838;0.2965119527651555
198;40;4;0.1;10;RMSprop;sigmoid;0.28810535016483513;0.29649888008800673
198;90;4;0.1;10;RMSprop;hard_sigmoid;0.2881015389711863;0.2964947239172441
198;40;3;0.1;10;RMSprop;sigmoid;0.28809362157670854;0.2964860898972434
198;100;4;0.1;10;RMSprop;hard_sigmoid;0.2880875998213642;0.2964795231247347
198;60;4;0.1;10;RMSprop;sigmoid;0.2880657187073497;0.29645566180353916
198;30;2;0.1;10;RMSprop;sigmoid;0.28805310622228786;0.2964419080570007
198;60;3;0.1;10;RMSprop;hard_sigmoid;0.2880337142807207;0.29642076161626
198;70;4;0.1;10;RMSprop;sigmoid;0.2880130385703754;0.29639821554062495
198;80;3;0.1;10;RMSprop;hard_sigmoid;0.28801210274189687;0.2963971950621943
198;40;2;0.1;10;RMSprop;sigmoid;0.28799697041302114;0.2963806940284571
198;60;2;0.1;10;RMSprop;hard_sigmoid;0.2879774404923745;0.2963593978767438
198;30;3;0.1;10;RMSprop;sigmoid;0.2879678079301577;0.29634889426889527
198;90;4;0.1;10;RMSprop;sigmoid;0.28796385412159703;0.29634458294688976
198;70;3;0.1;10;RMSprop;hard_sigmoid;0.2879569298297855;0.2963370325687586
198;50;2;0.1;10;RMSprop;hard_sigmoid;0.2879512484974631;0.29633083756157175
198;50;3;0.1;10;RMSprop;sigmoid;0.2879323688979725;0.2963102511311452
198;90;3;0.1;10;RMSprop;hard_sigmoid;0.28791507558682433;0.2962913946133548
198;80;4;0.1;10;RMSprop;sigmoid;0.28790423472432747;0.29627957390942805
198;70;2;0.1;10;RMSprop;hard_sigmoid;0.28790257177388145;0.2962777606618463
198;60;2;0.1;10;RMSprop;sigmoid;0.28789771446491075;0.2962724643610825
198;100;3;0.1;10;RMSprop;hard_sigmoid;0.2878918647123979;0.2962660859435772
198;80;2;0.1;10;RMSprop;hard_sigmoid;0.2878692986765506;0.2962414807463673
198;50;2;0.1;10;RMSprop;sigmoid;0.28786825242261;0.2962403399570007
198;100;2;0.1;10;RMSprop;hard_sigmoid;0.28783839630214514;0.29620778646966556
198;90;2;0.1;10;RMSprop;hard_sigmoid;0.2878300287395142;0.29619866304464765
198;100;4;0.1;10;RMSprop;sigmoid;0.28781858537007604;0.2961861860452475
198;70;3;0.1;10;RMSprop;sigmoid;0.28781705435795024;0.29618451675022905
198;60;3;0.1;10;RMSprop;sigmoid;0.2877942174094198;0.2961596173309028
198;80;3;0.1;10;RMSprop;sigmoid;0.2877788199751514;0.2961428295112759
198;80;2;0.1;10;RMSprop;sigmoid;0.28777823881705566;0.2961421958778925
198;70;2;0.1;10;RMSprop;sigmoid;0.28776143279890143;0.29612387247135274
198;100;2;0.1;10;RMSprop;sigmoid;0.28774841124322653;0.296109675353191
198;90;3;0.1;10;RMSprop;sigmoid;0.28774030072060536;0.29610083268588616
198;100;3;0.1;10;RMSprop;sigmoid;0.28771225777752246;0.29607025862609737
198;90;2;0.1;10;RMSprop;sigmoid;0.2876421109478503;0.2959937827973251
198;70;5;0.1;10;RMSprop;softplus;0.2875965199071241;0.2959440801080479
198;80;5;0.1;10;RMSprop;softplus;0.2875560309905313;0.2958999408715476
198;90;5;0.1;10;RMSprop;softplus;0.2873648632002908;0.29569155328283014
198;90;4;0.1;10;RMSprop;softplus;0.2873521875796869;0.2956777367642831
198;10;4;0.1;10;RMSprop;sigmoid;0.28732713086320694;0.2956504250840565
198;80;4;0.1;10;RMSprop;softplus;0.2872269864759143;0.2955412725439758
198;100;5;0.1;10;RMSprop;softplus;0.28714326967963233;0.2954500305358286
198;70;4;0.1;10;RMSprop;softplus;0.28690153708947225;0.295186595691444
198;100;4;0.1;10;RMSprop;softplus;0.28685672464779677;0.29513776445694606
198;100;3;0.1;10;RMSprop;softplus;0.28680054209531064;0.29507654536939976
198;90;3;0.1;10;RMSprop;softplus;0.2867721999007331;0.29504566322927195
198;60;5;0.1;10;RMSprop;softplus;0.286549742760462;0.29480328911278203
198;80;3;0.1;10;RMSprop;softplus;0.2863705584262756;0.2946080865709343
198;70;3;0.1;10;RMSprop;softplus;0.28589025280346114;0.29408495155186626
198;60;4;0.1;10;RMSprop;softplus;0.2857944679392572;0.2939806441631806
198;90;2;0.1;10;RMSprop;softplus;0.28446135813656115;0.29252956428369953
198;100;2;0.1;10;RMSprop;softplus;0.2844372573635423;0.29250334181369164
198;60;3;0.1;10;RMSprop;softplus;0.2801342518307215;0.2878277509541689
198;80;2;0.1;10;RMSprop;softplus;0.2799446496116384;0.2876220144465263
198;10;5;0.1;10;RMSprop;hard_sigmoid;0.278968471885892;0.28656314301754404
198;10;3;0.1;10;RMSprop;sigmoid;0.24158638826425755;0.24645814378247763
198;10;5;0.1;10;RMSprop;sigmoid;0.23574676660044291;0.24026577202970537
198;20;2;0.1;10;RMSprop;softsign;0.23257067575006574;0.2369054290635837
198;30;2;0.1;10;RMSprop;softsign;0.23132179161840383;0.23558553570556545
198;10;4;0.1;10;RMSprop;hard_sigmoid;0.23082380278406553;0.23505945708035667
198;40;2;0.1;10;RMSprop;softsign;0.22877090652642737;0.2328921091295737
198;50;5;0.1;10;RMSprop;softplus;0.22858299349877;0.2326938273213675
198;50;2;0.1;10;RMSprop;softsign;0.22687632150319467;0.23089380415756108
198;30;2;0.1;10;RMSprop;tanh;0.22602573638339543;0.2299972432681902
198;30;2;0.1;10;RMSprop;linear;0.22513097669288681;0.2290545120630576
198;60;2;0.1;10;RMSprop;softsign;0.22508977211398143;0.2290111079969555
198;40;2;0.1;10;RMSprop;tanh;0.22488429141860913;0.22879467146421248
198;20;2;0.1;10;RMSprop;linear;0.22462689549019754;0.22852358139849943
198;20;2;0.1;10;RMSprop;tanh;0.2239864166869534;0.22784917061665197
198;40;2;0.1;10;RMSprop;linear;0.2237673210415623;0.22761851427782717
198;50;2;0.1;10;RMSprop;tanh;0.22314624445173903;0.2269647955696211
198;50;2;0.1;10;RMSprop;linear;0.2226802600208205;0.2264744454758731
198;60;2;0.1;10;RMSprop;tanh;0.221635243148987;0.2253751750157366
198;60;2;0.1;10;RMSprop;linear;0.22133684012100313;0.22506137835504575
198;70;2;0.1;10;RMSprop;tanh;0.21988931818708835;0.22353980071865495
198;70;2;0.1;10;RMSprop;linear;0.21986208473603142;0.22351118377203708
198;80;2;0.1;10;RMSprop;linear;0.21975073636523235;0.223394182501297
198;70;2;0.1;10;RMSprop;softsign;0.21893667885619114;0.2225389797076729
198;10;2;0.1;10;RMSprop;tanh;0.21752115346458667;0.22105267022369288
198;20;5;0.7;10;RMSprop;sigmoid;0.7376514814223393;0.945307956907356
198;20;5;0.7;10;RMSprop;hard_sigmoid;0.7376142180206195;0.9452262205982758
198;20;3;0.7;10;RMSprop;hard_sigmoid;0.7376044943704502;0.9452048936441761
198;20;4;0.7;10;RMSprop;sigmoid;0.737588855712324;0.9451705946665273
198;40;5;0.7;10;RMSprop;hard_sigmoid;0.7375765158679011;0.9451435319294845
198;80;5;0.7;10;RMSprop;hard_sigmoid;0.7375737813985229;0.9451375350612304
198;70;5;0.7;10;RMSprop;hard_sigmoid;0.7375734955663736;0.9451369082158976
198;50;5;0.7;10;RMSprop;hard_sigmoid;0.7375650046289116;0.9451182873960441
198;50;4;0.7;10;RMSprop;hard_sigmoid;0.7375643048445096;0.9451167527756759
198;90;5;0.7;10;RMSprop;hard_sigmoid;0.7375622949003923;0.945112345007149
198;40;5;0.7;10;RMSprop;sigmoid;0.7375581710982272;0.9451033016785777
198;100;5;0.7;10;RMSprop;hard_sigmoid;0.7375580439521183;0.9451030228543067
198;40;4;0.7;10;RMSprop;hard_sigmoid;0.7375569629350565;0.9451006522492748
198;60;5;0.7;10;RMSprop;hard_sigmoid;0.7375558547478359;0.9450982220703334
198;60;5;0.7;10;RMSprop;sigmoid;0.7375543643514421;0.9450949537464973
198;40;3;0.7;10;RMSprop;hard_sigmoid;0.7375535938859952;0.9450932641816356
198;60;4;0.7;10;RMSprop;hard_sigmoid;0.7375530627003047;0.9450920993392774
198;80;5;0.7;10;RMSprop;sigmoid;0.7375528422368426;0.9450916158833568
198;90;5;0.7;10;RMSprop;sigmoid;0.7375510431226477;0.9450876706057144
198;50;5;0.7;10;RMSprop;sigmoid;0.7375503699941346;0.9450861945080533
198;70;5;0.7;10;RMSprop;sigmoid;0.7375476955251586;0.9450803297200553
198;100;5;0.7;10;RMSprop;sigmoid;0.7375440309616853;0.9450722938565894
198;80;4;0.7;10;RMSprop;hard_sigmoid;0.7375366154631238;0.9450560330204567
198;30;5;0.7;10;RMSprop;hard_sigmoid;0.7375360909865194;0.9450548829536698
198;30;4;0.7;10;RMSprop;hard_sigmoid;0.7375313989285591;0.9450445943450768
198;70;4;0.7;10;RMSprop;hard_sigmoid;0.737529930149416;0.9450413736808662
198;90;4;0.7;10;RMSprop;hard_sigmoid;0.737528128690829;0.9450374235549799
198;50;4;0.7;10;RMSprop;sigmoid;0.737525352592005;0.9450313363439122
198;100;4;0.7;10;RMSprop;hard_sigmoid;0.7375239562525735;0.9450282745813355
198;30;5;0.7;10;RMSprop;sigmoid;0.7375230150025965;0.9450262107041756
198;30;4;0.7;10;RMSprop;sigmoid;0.7375224124347651;0.9450248894580557
198;20;4;0.7;10;RMSprop;hard_sigmoid;0.7375217642095265;0.9450234681021449
198;40;4;0.7;10;RMSprop;sigmoid;0.7375185343919567;0.9450163861632903
198;50;3;0.7;10;RMSprop;hard_sigmoid;0.7375123780859223;0.9450028875924861
198;20;3;0.7;10;RMSprop;sigmoid;0.7375102879242575;0.9449983046788327
198;60;3;0.7;10;RMSprop;hard_sigmoid;0.737510128457082;0.9449979550304537
198;70;4;0.7;10;RMSprop;sigmoid;0.7375074378164272;0.9449920555479816
198;60;4;0.7;10;RMSprop;sigmoid;0.7375064582923844;0.944989907862219
198;30;3;0.7;10;RMSprop;hard_sigmoid;0.7374994173489302;0.9449744702239038
198;30;2;0.7;10;RMSprop;hard_sigmoid;0.7374953291503967;0.9449655067952113
198;90;3;0.7;10;RMSprop;hard_sigmoid;0.7374932075156565;0.9449608551300346
198;80;3;0.7;10;RMSprop;hard_sigmoid;0.7374907452309752;0.9449554566329246
198;70;3;0.7;10;RMSprop;hard_sigmoid;0.7374902258408172;0.9449543178885829
198;40;2;0.7;10;RMSprop;hard_sigmoid;0.7374900849223045;0.9449540089301145
198;60;2;0.7;10;RMSprop;hard_sigmoid;0.7374809176281396;0.9449339102895431
198;90;4;0.7;10;RMSprop;sigmoid;0.7374765650537294;0.9449243677882592
198;100;2;0.7;10;RMSprop;hard_sigmoid;0.737468946983152;0.9449076663985844
198;50;3;0.7;10;RMSprop;sigmoid;0.7374674849355477;0.9449044611423394
198;70;2;0.7;10;RMSprop;hard_sigmoid;0.7374669939780817;0.9449033848165682
198;100;4;0.7;10;RMSprop;sigmoid;0.7374650324653363;0.9448990846103522
198;100;3;0.7;10;RMSprop;hard_sigmoid;0.7374649708925365;0.9448989496253153
198;80;2;0.7;10;RMSprop;hard_sigmoid;0.737463409545001;0.9448955267177576
198;30;3;0.7;10;RMSprop;sigmoid;0.7374622649012652;0.944893017351672
198;80;4;0.7;10;RMSprop;sigmoid;0.7374527304849736;0.9448721157146999
198;90;2;0.7;10;RMSprop;hard_sigmoid;0.7374520199882091;0.9448705581679109
198;40;2;0.7;10;RMSprop;sigmoid;0.7374488292790915;0.94486356355844
198;90;3;0.7;10;RMSprop;sigmoid;0.7374421441305519;0.9448489087418984
198;50;2;0.7;10;RMSprop;hard_sigmoid;0.7374393226073681;0.9448427236483397
198;100;3;0.7;10;RMSprop;sigmoid;0.7374372383539443;0.94483815476857
198;80;3;0.7;10;RMSprop;sigmoid;0.7374370876377705;0.9448378243857185
198;60;3;0.7;10;RMSprop;sigmoid;0.7374369708960072;0.9448375684778159
198;70;3;0.7;10;RMSprop;sigmoid;0.7374367390909183;0.9448370603415748
198;100;2;0.7;10;RMSprop;sigmoid;0.7374341973016542;0.9448314885508194
198;50;2;0.7;10;RMSprop;sigmoid;0.7374294298718153;0.9448210381141815
198;60;2;0.7;10;RMSprop;sigmoid;0.7374278449933519;0.944817564019659
198;80;2;0.7;10;RMSprop;sigmoid;0.7374276373541961;0.9448171088705859
198;40;3;0.7;10;RMSprop;sigmoid;0.737426947475229;0.9448155966446489
198;70;2;0.7;10;RMSprop;sigmoid;0.7374251211030576;0.9448115932233734
198;90;2;0.7;10;RMSprop;sigmoid;0.7374226123930722;0.9448060941511092
198;30;2;0.7;10;RMSprop;sigmoid;0.7374078646733325;0.9447737681688333
198;100;5;0.7;10;RMSprop;softplus;0.7373989735279624;0.9447542801373713
198;20;2;0.7;10;RMSprop;sigmoid;0.7373840597035436;0.9447215925717737
198;90;5;0.7;10;RMSprop;softplus;0.7373122357438756;0.944564193552113
198;20;2;0.7;10;RMSprop;hard_sigmoid;0.7372907788114769;0.9445171787236658
198;100;4;0.7;10;RMSprop;softplus;0.7372182526633623;0.94435828896512
198;10;5;0.7;10;RMSprop;hard_sigmoid;0.7371525806216994;0.9442144472393096
198;10;4;0.7;10;RMSprop;sigmoid;0.7369449174045903;0.943759802312449
198;80;5;0.7;10;RMSprop;softplus;0.7369000413320042;0.943661593453165
198;90;4;0.7;10;RMSprop;softplus;0.7368400108173957;0.9435302421382069
198;10;2;0.7;10;RMSprop;softsign;0.6687046247150974;0.8083962903427471
198;30;2;0.7;10;RMSprop;softsign;0.6660252530815517;0.8035652992171662
198;40;2;0.7;10;RMSprop;softsign;0.6627699247602363;0.7977373534280262
198;50;2;0.7;10;RMSprop;softsign;0.6585494029075258;0.7902478207727504
198;20;2;0.7;10;RMSprop;softsign;0.6579106432711692;0.7891207300173468
198;60;2;0.7;10;RMSprop;softsign;0.6568041761765109;0.7871723157564633
198;30;2;0.7;10;RMSprop;tanh;0.6558531833243747;0.7855016573085348
198;20;2;0.7;10;RMSprop;tanh;0.6536060608057656;0.7815684967984217
198;40;2;0.7;10;RMSprop;tanh;0.6531896230838905;0.7808418196944815
198;30;2;0.7;10;RMSprop;linear;0.6530953109446874;0.7806773423125077
198;20;2;0.7;10;RMSprop;linear;0.6515389898159136;0.7779682541473795
198;40;2;0.7;10;RMSprop;linear;0.651157537348468;0.7773057174202614
198;50;2;0.7;10;RMSprop;linear;0.649303450687604;0.774093504498101
198;60;2;0.7;10;RMSprop;tanh;0.6469750557565805;0.7700784333934965
198;60;2;0.7;10;RMSprop;linear;0.6463989937257334;0.7690882886625909
198;100;3;0.7;10;RMSprop;softplus;0.6461892943042442;0.7687281683989118
198;50;2;0.7;10;RMSprop;tanh;0.6436477257476136;0.7643767489552127
198;70;2;0.7;10;RMSprop;linear;0.6413410954396821;0.7604485587564537
198;10;2;0.7;10;RMSprop;hard_sigmoid;0.6394809798186648;0.7572951395586027
198;10;5;0.7;10;RMSprop;sigmoid;0.6391891791219776;0.7568016082502929
198;10;4;0.7;10;RMSprop;hard_sigmoid;0.6388429407527707;0.756216408501216
198;10;3;0.7;10;RMSprop;sigmoid;0.6383051678600992;0.7553083505332684
198;10;3;0.7;10;RMSprop;hard_sigmoid;0.6376454601599897;0.7541958349192528
198;10;2;0.7;10;RMSprop;sigmoid;0.6365200349048797;0.7523015788008186
198;80;4;0.7;10;RMSprop;softplus;0.6325996325650269;0.7457383585401394
198;80;2;0.7;10;RMSprop;tanh;0.6159166675980069;0.7183990650816514
198;70;2;0.7;10;RMSprop;softsign;0.6108739733603139;0.7103144421016242
198;70;2;0.7;10;RMSprop;tanh;0.5999123982166501;0.6930103140130004
198;10;2;0.7;10;RMSprop;linear;0.5917534946243161;0.6803601712759502
198;80;2;0.7;10;RMSprop;linear;0.5828782382263354;0.6668109823593694
198;10;2;0.7;10;RMSprop;tanh;0.5101146211795422;0.5628846960138281
198;90;2;0.7;10;RMSprop;linear;0.4818486032492079;0.5253890861548642
198;10;4;0.9;10;RMSprop;hard_sigmoid;0.6201575700337422;0.7252610901034373
198;10;5;0.9;10;RMSprop;hard_sigmoid;0.6199553120526482;0.7249324985128521
198;20;5;0.9;10;RMSprop;sigmoid;0.6195191047402491;0.7242242843790554
198;20;4;0.9;10;RMSprop;hard_sigmoid;0.6191357135494234;0.7236023337876076
198;30;4;0.9;10;RMSprop;hard_sigmoid;0.6188749459002605;0.7231795809348689
198;20;3;0.9;10;RMSprop;hard_sigmoid;0.6187505539008032;0.7229779962799459
198;20;5;0.9;10;RMSprop;hard_sigmoid;0.6186587751055372;0.7228292955009326
198;70;5;0.9;10;RMSprop;hard_sigmoid;0.6186212585094556;0.7227685186722461
198;40;4;0.9;10;RMSprop;sigmoid;0.618551044391907;0.7226547841873121
198;40;5;0.9;10;RMSprop;sigmoid;0.618531499686845;0.7226231280597859
198;50;5;0.9;10;RMSprop;hard_sigmoid;0.6185274644166481;0.7226165923760823
198;100;5;0.9;10;RMSprop;hard_sigmoid;0.6185229090858939;0.7226092144451619
198;20;3;0.9;10;RMSprop;sigmoid;0.6184628291165343;0.7225119136805607
198;50;5;0.9;10;RMSprop;sigmoid;0.6184225236369773;0.7224466446777479
198;40;5;0.9;10;RMSprop;hard_sigmoid;0.618405709707758;0.7224194184635291
198;60;5;0.9;10;RMSprop;sigmoid;0.6183966945213272;0.7224048208614144
198;30;5;0.9;10;RMSprop;sigmoid;0.6183929539384742;0.7223987640989548
198;90;5;0.9;10;RMSprop;hard_sigmoid;0.6183847719679598;0.7223855159870414
198;30;3;0.9;10;RMSprop;hard_sigmoid;0.6183796022460206;0.7223771453703192
198;80;5;0.9;10;RMSprop;hard_sigmoid;0.6183518506775462;0.7223322125694602
198;50;4;0.9;10;RMSprop;sigmoid;0.618332565141045;0.722300988663493
198;60;5;0.9;10;RMSprop;hard_sigmoid;0.6183103904583213;0.722265088626612
198;90;5;0.9;10;RMSprop;sigmoid;0.618300430009634;0.7222489635267729
198;70;5;0.9;10;RMSprop;sigmoid;0.6182991738635029;0.7222469299583067
198;50;3;0.9;10;RMSprop;hard_sigmoid;0.6182562498266182;0.7221774435300597
198;100;5;0.9;10;RMSprop;sigmoid;0.6182384076595173;0.7221485619719437
198;80;5;0.9;10;RMSprop;sigmoid;0.6182287296376017;0.7221328963494432
198;40;4;0.9;10;RMSprop;hard_sigmoid;0.6182258657831562;0.7221282607431228
198;50;4;0.9;10;RMSprop;hard_sigmoid;0.6182156449446233;0.7221117168983728
198;90;4;0.9;10;RMSprop;hard_sigmoid;0.6181988918679008;0.7220846004520417
198;100;4;0.9;10;RMSprop;hard_sigmoid;0.618196201940201;0.7220802466332024
198;80;4;0.9;10;RMSprop;hard_sigmoid;0.6181919875755398;0.7220734254634362
198;70;4;0.9;10;RMSprop;hard_sigmoid;0.6181540595835053;0.7220120396116951
198;80;4;0.9;10;RMSprop;sigmoid;0.6181313435959129;0.7219752763776995
198;80;3;0.9;10;RMSprop;hard_sigmoid;0.6181267287230902;0.7219678079367975
198;60;3;0.9;10;RMSprop;hard_sigmoid;0.6181061343413677;0.7219344800315297
198;30;2;0.9;10;RMSprop;hard_sigmoid;0.6180921708950275;0.7219118837556724
198;60;4;0.9;10;RMSprop;hard_sigmoid;0.6180755866765408;0.7218850472486238
198;30;5;0.9;10;RMSprop;hard_sigmoid;0.6180714152475953;0.7218782972013726
198;90;4;0.9;10;RMSprop;sigmoid;0.6180645732460153;0.721867225857271
198;60;4;0.9;10;RMSprop;sigmoid;0.6180483908130742;0.7218410409527581
198;100;3;0.9;10;RMSprop;hard_sigmoid;0.6180442271257712;0.7218343037991752
198;70;3;0.9;10;RMSprop;hard_sigmoid;0.618025626627343;0.7218042075040375
198;40;2;0.9;10;RMSprop;sigmoid;0.6180201240840228;0.7217953043998064
198;30;4;0.9;10;RMSprop;sigmoid;0.6180169971355719;0.7217902450470427
198;100;4;0.9;10;RMSprop;sigmoid;0.6180162918495591;0.7217891039098859
198;70;3;0.9;10;RMSprop;sigmoid;0.6180150818589816;0.721787146175665
198;70;2;0.9;10;RMSprop;hard_sigmoid;0.6180135898649038;0.7217847321734188
198;70;4;0.9;10;RMSprop;sigmoid;0.618012288238015;0.7217826261855314
198;60;3;0.9;10;RMSprop;sigmoid;0.6179952802771429;0.7217551083890388
198;90;3;0.9;10;RMSprop;hard_sigmoid;0.6179871859260484;0.7217420125736519
198;40;2;0.9;10;RMSprop;hard_sigmoid;0.6179744993272875;0.721721487407226
198;50;2;0.9;10;RMSprop;hard_sigmoid;0.6179375275113598;0.7216616750795743
198;90;3;0.9;10;RMSprop;sigmoid;0.6178999382176326;0.7216008683400327
